-18.86583149806198,-15.53443435269972,181.2500000098185
-4.015610041861871,-24.10532884478186,181.2500000098185
22.96484691710381,-8.358520712259283,181.25
22.96347839851984,8.358022612322578,181.25
-4.243452119770186,24.06581285901953,181.25
-18.7196158230489,15.70762273284366,181.25
-18.86583149806198,-15.53443435269972,178.7500000098185
-4.015610041861871,-24.10532884478186,178.7500000098185
22.96484691710381,-8.358520712259283,178.75
22.96347839851984,8.358022612322578,178.75
-4.243452119770186,24.06581285901953,178.75
-18.7196158230489,15.70762273284366,178.75
