3.095533082427664,-48.390742804218,407.316123204161
13.64174847840604,-46.5311580010027,407.3161232085409
33.47629094303784,-35.07967992525464,407.3161232085409
40.35984636869443,-26.8761799557078,407.316123204161
40.35984634673196,26.87618029841715,407.316123204161
33.47629094303647,35.07967992518995,407.3161232085409
13.64174850036852,46.53115834371206,407.3161232085409
3.095531413961908,48.3907422259205,407.316123204161
-43.4553777826186,21.51456227022732,407.316123204161
-47.11803777491195,11.45147784025548,407.3161232085409
-47.11803944335406,-11.45147841857256,407.3161232085409
-43.45537778261723,-21.51456227029201,407.316123204161
12.76923053210021,-48.92838030224701,409.4338484918009
35.98860532758681,-35.52266836911893,409.4338484918009
41.23236431508167,-29.27340225717624,409.4338484871349
41.23236429311919,29.27340259988559,409.4338484871349
35.98860532758545,35.52266836905424,409.4338484918009
12.76923055406269,48.92838064495636,409.4338484918009
4.735327852357841,50.3449760834844,409.4338484871349
-45.96769216740222,21.07157382632162,409.4338484871349
-48.75783421315555,13.40571169763603,409.4338484918009
-48.7578358815972,-13.40571227595375,409.4338484918009
-45.96769216740086,-21.07157382638631,409.4338484871349
4.735329520824507,-50.34497666178126,409.4338484871349
6.195691839780011,52.08537061158687,407.0190841892543
11.99218667373725,51.06329022114139,407.0190841941751
38.22601319550677,35.91718341693038,407.0190841941751
42.00940817335186,31.40831217581614,407.0190841892543
42.00940819531434,-31.40831183310679,407.0190841892543
38.22601319550813,-35.91718341699507,407.0190841941751
11.99218665177477,-51.06328987843203,407.0190841941751
6.195693508246677,-52.08537118988316,407.0190841892543
-48.20510003505569,-20.67705877855718,407.0190841892543
-50.21819986919309,-15.14610680426366,407.0190841941751
-50.21819820075189,15.14610622594538,407.0190841941751
-48.20510003505706,20.67705877849249,407.0190841892543
